ots_id	source	target	stance	year	title	subtitle	text
OTS_20021117_OTS0026	1100000	0	-2.0	2002	Petritsch fordert Neuanfang in der österreichischen Außenpolitik	Österreich muss seine Vermittlerrolle zwischen Süd-Ost-Europa und der EU wahrnehmen	"Wien (SK) Bei einer Diskussion zum Thema ""österreichische Außenpolitik - Schwerpunkt Ex-Jugoslawien"" forderte der Wiener SPÖ-Spitzenkandidat für die Nationalratswahl, Wolfgang Petritsch, am Samstag einen Neuanfang in der österreichischen Außenpolitik. Die österreichische Bevölkerung habe das Gefühl, dass mit einer ""Chaosregierung"" wie der schwarz-blauen ""kein Staat zu machen"" sei. Die FPÖ, so Petritsch, sei eine ""fundamentalistisch antieuropäische Partei"". Auf europäischer wie auf internationaler Ebene sei es durch die Regierungsbeteiligung der FPÖ zu enormen Vertrauensverlusten gekommen und Österreich könne kaum mehr mitsprechen. Die Rolle Österreichs in Brüssel sei eine ""dramatisch reduzierte"". ****  "
OTS_20021108_OTS0001	1100000	1	1.0	2002	TV-Konfrontation: Umfrage bestätigt - Gusenbauer hat klare Kanzler-Souveränität	<no subtitle>	"Wien (SK) Nach einer Telefon-Umfrage des IFES-Meinungsforschungsinstituts geht SPÖ-Bundesparteivorsitzender Alfred Gusenbauer aus der TV-Konfrontation mit dem Obmann der Grünen Alexander van der Bellen in allen Bereichen, die für die Kanzlerfrage wichtig sind, als klarer ""Sieger"" hervor. Der SPÖ-Chef wirkte gegenüber Van der Bellen staatsmännischer, glaubwürdiger und er hatte die besseren Sachargumente. 47 Prozent der Befragten hielten alles in allem Gusenbauer für besser, 34 Prozent Van der Bellen. Letzterer konnte in Bezug auf seine persönliche Sympathieausstrahlung punkten. ****  "
OTS_20021116_OTS0027	1100000	2	-1.0	2002	Häupl entsetzt über VP-Schmutzkübelkampagne	"""Schüssel macht seine Heimatstadt schlecht!"""	"Wien (SPW) ""Es kann einfach nicht unwidersprochen bleiben, dass ein Wiener, der hier seit Jahrzehnten ein schönes Leben führt, seine Heimatstadt aus rein vordergründiger Absicht schlecht macht und in den Schmutz zieht. Als überzeugter Wiener, der stolz auf seine Stadt ist, will und kann ich mir die ungerechtfertigten Angriffe und Untergriffe von Bundeskanzler Wolfgang Schüssel nicht länger gefallen lassen. Ich fordere ihn daher auf, seine Schmutzkübelkampagne gegen die österreichische Bundeshauptstadt sofort einzustellen."" Mit scharfen und empörten Worten reagierte der Wiener Bürgermeister und Landeshauptmann Michael Häupl am Samstag auf die ständigen verbalen Attacken Bundeskanzler Schüssels auf Wien. ""Wir Wienerinnen und Wiener sind mit Recht stolz auf unsere Leistungen, und ich finde es schäbig und traurig, dass ein Spitzenrepräsentant Österreichs einzig und allein aus durchsichtigen politischen Motiven eine der schönsten und lebenswertesten Metropolen der Welt anschwärzt"", zeigte sich Häupl im Gespräch mit dem Pressedienst der SPÖ Wien fassungslos. ****  "
OTS_20170927_OTS0177	1300000	2	-1.0	2017	FPÖ-Kickl: Othmar Karas repräsentiert das wahre Gesicht der Zentralistenpartei ÖVP!	„Alte Politik gepaart mit EU-Hörigkeit passt zu Junker und Macron – jedoch nicht nach Österreich“	Wien (OTS) - „Der ÖVP-EU-Papst Othmar Karas repräsentiert das wahre Gesicht der Zentralistenpartei ÖVP und zeigt, dass er die neuen Zeichen für Europa nicht erkannt hat. Alte Politik gepaart mit EU-Hörigkeit sind nicht die Antworten, die die Menschen Europas heute von ihren gewählten Repräsentanten hören wollen. Karas, genauso wie Junker und Macron igeln sich in ihren Tintenburgen ein, wollen die Europäer zwangsbeglücken, die Nationalstaaten abschaffen und geben damit Antworten aus dem vorigen Jahrhundert. Genau das ist der Grund, warum Politschausteller wie Othmar Karas als Geburtshelfer für eine Neuauflage von Schwarz-Rot ausrücken – wo Kurz draufsteht, ist Karas drinnen“, so heute der Generalsekretär der FPÖ, NAbg. Herbert Kickl.
OTS_20021115_OTS0125	1100000	0	-2.0	2002	TV-Duell: Der SPÖ-Pressedienst dokumentiert die Höhepunkte	<no subtitle>	Wien (SK) Der SPÖ-Pressedienst dokumentiert die Höhepunkte im gestrigen TV-Duell zwischen SPÖ-Vorsitzendem Alfred Gusenbauer und ÖVP-Obmann Wolfgang Schüssel. ****  
OTS_20021119_OTS0208	1400000	2	-1.0	2002	Glawischnig: Molterer, Grasser sollen Euratom-Kredite ablehnen	Minister-Aussagen sonst nur Wahlkampf-Täuschungsmanöver	"Wien (OTS) - ""Wenn Wilhelm Molterer und Karl-Heinz Grasser ernst meinen, was sie sagen, bleibt nur eine Konsequenz: Sie müssen die geplante Aufstockung der Euratom-Kreditmilliarden ablehnen"", kommentiert Eva Glawischnig, stv. Bundessprecherin der Grünen, die heutigen Aussagen von Molterer und Grasser, wonach es mit der Stimme Österreichs kein Geld für neue AKW geben werde. ""Denn die Euratom-Milliarden werden für den Bau neuer AKW verwendet"", so Glawischnig. ""Solange Molterer und Grasser dieses klare Nein nicht zusagen, sind ihre Aussagen nichts anderes als ein Täuschungsmanöver im Wahlkampf.""  "
OTS_20021118_OTS0187	1100000	2	-1.0	2002	Nürnberger: 1000 Euro-Wahlversprechen von Grasser und Schüssel ist ein schlechter Witz	FSG-Chef Nürnberger beim Polit-Talk im Café Container	"Wien (SPW) Beim Polit-Talk mit NRAbg. und Bundesvorsitzenden der Fraktion Sozialdemokratischer GewerkschafterInnen (FSG) Rudolf Nürnberger am Montag betrafen die Anliegen der interessierten GesprächpartnerInnen hauptsächlich die niedrige Witschaftswachstumsrate und die hohen Arbeitslosenzahlen. Die SPÖ habe ein klares Witschaftsprogramm mit den Schwerpunkten Wachstum, Beschäftigung und Steuersenkung ab 2003 vorgelegt, so Nürnberger. Zu den von Karlheinz Grasser und Wolfgang Schüssel am Sonntag präsentierten ""Steuer-Wahlzuckerln"" sagte Nürnberger: ""Diese 1000 Euro für jeden an Steuerersparnis ab 2005 sind ein schlechter Wahlkampfwitz. Seit drei Jahren haben diese beiden Herren zu verantworten, dass durchschnittlich jedem Österreicher und jeder Österreicherin jährlich 2000 Euro mehr aus der Tasche gezogen werden!"" ****  "
OTS_20060922_OTS0059	1100000	1	1.0	2006	"Kommenden Sonntag, 24. September: ""Frauen.Stimmen.Rot"" - Fest der Frauen für Alfred Gusenbauer  "	<no subtitle>	"Wien (SK) - Wir erlauben uns, die VertreterInnen der Medien zur Veranstaltung ""Frauen.Stimmen.Rot"" - Fest der Frauen für Alfred Gusenbauer einzuladen. Im Gespräch: SPÖ-Vorsitzender Alfred Gusenbauer, die SPÖ-Frauenvorsitzende Barbara Prammer, Frauenministerin a.D. Johanna Dohnal, die Wiener Spitzenkandidatin und SPÖ-Familiensprecherin Andrea Kuntzl, Vera Lischka (Landtagsabgeordnete OÖ und ehemalige Spitzensportlerin), Claudia Schmied (Vorstandsmitglied der Kommunalkredit Austria), Karin Resetarits (Abgeordnete zum EU-Parlament) und Kristina Bangert (Schauspielerin). Moderation: Dani Linzer. ****  "
OTS_20060924_OTS0024	1100000	0	-2.0	2006	Moser fordert Ministerium für Wissenschaft, Forschung und Innovation  	<no subtitle>	"Wien (SK) - SPÖ-Wirtschaftssprecher Johann Moser hat im News-Tower vor weiblichen Führungskräften im IT-Salon pour Elle ein eigenes Ministerium für Wissenschaft, Forschung und Innovation gefordert. Moser am Sonntag gegenüber dem SPÖ-Pressedienst: ""Die derzeit auf vier Ministerien zerstreuten Kompetenzen müssen in der nächsten Regierung in einem Ministerium zusammengefasst werden. Damit wird Verantwortung klar definiert, es gibt einen klaren Ansprechpartner für die Forscher und der Kompetenzendschungel ist beseitigt."" Das Haus der Forschung sei ein Ansatz in die richtige Richtung. ****  "
OTS_20060920_OTS0096	1100000	2	-1.0	2006	Weninger: Blanker Zynismus der ÖVP auf dem Rücken arbeitsloser Menschen	Lehrstellenoffensive und mehr Geld für die Gemeinden	"St. Pölten, (SPI) - ""Mit Lobhudeleien, statistischen Spielereien und Wahlkampfrhetorik wird kein einziger Arbeitsplatz geschaffen. Die SPÖ-Niederösterreich fordert eine Lehrstellenoffensive und mehr Geld für die Gemeinden, womit diese wichtige Projekte in den Regionen verwirklichen und damit neue Arbeitsplätze schaffen können"", kommentiert der Klubobmann der NÖ Sozialdemokraten, LAbg. Hannes Weninger, heutige Aussagen der VPNÖ.****  "
OTS_20130821_OTS0110	1300000	0	-2.0	2013	"FPÖ - AVISO - Freitag Filmpräsentation ""20 Jahre Österreich zuerst"" mit HC Strache"	<no subtitle>	Wien (OTS) - Hiermit laden wir die Kolleginnen und Kollegen der Medien zu folgendem Termin ein:   
OTS_20060823_OTS0207	1100000	0	-2.0	2006	Muttonen: Mehr LehrerInnen statt Abfangjäger!	SPÖ will der Jugendarbeitslosigkeit auch durch optimale Ausbildungschancen vorbauen	"Klagenfurt (SP-KTN) - ""Bringen wir's auf den Punkt: Wir brauchen mehr LehrerInnen, statt sündteurer Abfangjäger"", erklärt die Spitzenkandidatin der Kärntner SozialdemokratInnen für die Nationalratswahl, NR Christine Muttonen, am Mittwoch ein klares Ziel der SPÖ. ""Mit der Senkung der KlassenschülerInnenzahlen und dem Ausbau der Arbeitsplätze für LehrerInnen würden zwei Fliegen mit einer Klappe geschlagen. Es gäbe rasch eine Entlastung der tristen Arbeitsmarktsituation für Österreichs LehrerInnen und mit der Qualitätssteigerung an den Schulen würde langfristig in den Arbeitsmarkt und die Zukunftschancen der Jugend investiert, so Muttonen.  "
OTS_20021021_OTS0115	1100000	0	-2.0	2002	Dienstag, 22. Oktober: Oberhaidinger - Pressekonferenz um 11 Uhr	<no subtitle>	"Wien (SK) SPÖ-Energiesprecher Georg Oberhaidinger nimmt morgen Dienstag, 22. Oktober 2002, in einer Pressekonferenz zum Thema ""Die Energiepolitik der SPÖ in den nächsten vier Jahren"" Stellung. ****  "
OTS_20021122_OTS0173	1900000	4	-1.0	2002	"LIF-Jesionek: ""Wenn Wahlkampf ist, ist den Grünen die Umwelt egal!"""	<no subtitle>	"Wien (OTS) - LIF-Spitzenkandidat Reinhard Jesionek zeigt sich schockiert über das Verhalten der Parlamentsparteien im Zusammenhang mit dem Tankerunglück vor der spanischen Küste: ""Niemand scheint bereit zu sein sich um ein so wichtiges umweltpolitisches Thema zu kümmern. Es ist halt Wahlkampf! Da interessiert ein Umweltunglück nicht, denn es geht ja nicht um die Parteien selbst!"", kritisiert Reinhard Jesionek.  "
OTS_20021120_OTS0239	1100000	3	-1.0	2002	"Kadenbach: ""Gefährliche Drohung"" Jörg Haiders"	Nach schwarzblauer Koalitionsansage müssten alle Alarmglocken läuten	"St. Pölten (SPI) - ""Spätestens nach den heute geäußerten Absichten Jörg Haiders, die schwarz-blaue Koalition fortführen zu wollen, sollten bei den Bürgerinnen und Bürgern alle Alarmglocken läuten"", meint Niederösterreichs SP-Landesgeschäftsführerin LAbg. Karin Kadenbach. Die Ankündigung, die schwarz-blaue Chaospolitik der letzten zweieinhalb Jahre fortzusetzen, könne jedenfalls nur als gefährliche Drohung gesehen werden, so Kadenbach weiter. ""Wer, wenn nicht Schüssel und Haider haben durch ihren Abbau in der Wirtschafts-, Sozial- und Beschäftigungspolitik das Land nachhaltig geschädigt?""  "
OTS_20021112_OTS0102	1200000	1	-1.0	2002	Rauch-Kallat: Politik aus dem Container von Knoll und Broukal	Bevölkerung unterstützt vernünftige Politik Ernst Strassers - Noch keine Regierung hat so viel in Forschung investiert	"Wien, 12. November 2002 (ÖVP-PK) Als ""Politik aus dem Container"" bewertete heute, Dienstag, ÖVP-Generalsekretärin Abg.z.NR Maria Rauch-Kallat die Angriffe von Gertraud Knoll und Josef Broukal auf die Bundesregierung. Wenn Gertraud Knoll Begriffe wie ""skandalöse Politik"", ""radikaler Klimasturz"", ""autoritäre Führerpartei"", ""absoluter Schwachsinn"" oder ""aus der letzten Mottenkiste"" verwende, ""dann zeigt das auf welchem Niveau sich die SPÖ-Kandidatin bewegt,"" so Rauch-Kallat, für die klar ist, ""dass die überwiegende Mehrheit der Bevölkerung die vernünftige und erfolgreiche Politik von Ernst Strasser gegenüber Wirtschaftsflüchtlingen unterstützt. Der beste Beweis, dass Ernst Strassers Weg der Mitte richtig ist, sind die Angriffe von links und rechts"", so Rauch-Kallat. ****  "
OTS_20130926_OTS0075	1600000	0	-2.0	2013	Stronach/Lintl: Mehr Gerechtigkeit für Frauen!	Gleiche Leistung - Gleicher Lohn	Wien (OTS) - Lohn-Ungerechtigkeit, Armutsgefährdung, Teilzeitfalle -Probleme, die für das gesellschaftliche Leben der Frauen in Wienbezeichnend sind. Jessi Lintl, Team Stronach Wien, fordert eineStärkung der Frauen im Arbeitsleben.  
OTS_20060907_OTS0291	1100000	2	-1.0	2006	Broukal an Brinek: Sie verstehen ihre eigene Regelung nicht!	Falsche Argumente werden durch ständiges Wiederholen nicht richtiger	Wien (SK) -  
OTS_20060926_OTS0259	1200000	1	-1.0	2006	VP-Walter ad Häupl: Fixticket für Zach  	<no subtitle>	"Wien (OTS) - ""Häupl konterkariert sich selbst wenn er heute meint, keine Tickets für das Justizressort vergeben zu können"", so ÖVP Wien Landesgeschäftsführer in einer kurzen Reaktion zu den Aussagen des Wiener Bürgermeisters.  "
OTS_20060908_OTS0245	1100000	2	-1.0	2006	Niederwieser: ÖVP kann mit unabhängigen Experten nichts anfangen  	<no subtitle>	"Wien (SK) - ""Es übersteigt die Vorstellungskraft von ÖVP-Bildungssprecher Amon, dass anerkannte Wissenschafter wie Prof. Haider einfach ihre fachliche Meinung vertreten, auch wenn sie nicht der politischen Position der Schüssel-Regierung entspricht"", kommentiert SPÖ-Bildungssprecher Erwin Niederwieser die heutigen Aussagen Amons. ""Dass Haider das Amt des Bildungsministers für interessant hält und es sich zutrauen würde, spricht für ihn; alles andere sind derzeit müßige Spekulationen"", so der SPÖ-Abgeordnete. **** (Schluss) ah  "
OTS_20021117_OTS0049	1200000	2	1.0	2002	Grasser: Wolfgang Schüssel ist bester Bundeskanzler für Österreich	"""Stehe unter einem Alfred Gusenbauer sicher nicht zur Verfügung"""	"Wien, 17. November 2002 (ÖVP-PD) ""Wolfgang Schüssel ist der beste Bundeskanzler für Österreich"", begründete heute, Sonntag, Finanzminister Karlheinz Grasser bei einer gemeinsamen Pressekonferenz mit Bundeskanzler Dr. Wolfgang Schüssel seine Motivation, als parteiunabhängiger Finanzminister in einem Kabinett Schüssel zur Verfügung zu stehen. Keiner sage so deutlich ""Ja"" zur für Österreich so wichtigen EU-Erweiterung, wie Wolfgang Schüssel. Der Kanzler stehe für einen Kurs der Budgetkonsolidierung über den Konjunkturzyklus hinaus, so Grasser. ****  "
OTS_20060914_OTS0018	1100000	0	-2.0	2006	AVISO:Straßenaktion der SPÖ-Frauen am Freitag in Klagenfurt, Villach, Spittal, Wolfsberg, Feldkirchen	"""Roter Faden der SPÖ Frauenpolitik"""	"Klagenfurt (SP-KTN) - Die SPÖ-Frauen Kärnten laden zur Straßenaktion, ""Roter Faden der SPÖ Frauenpolitik"", am Freitag, 15. September 2006 von 9.30 Uhr bis 10.30 Uhr in Klagenfurt am Alten Platz/Pestsäule  "
OTS_20021022_OTS0099	1200000	0	-1.0	2002	VP-Rothauer: Kampfansage der Wiener SPÖ an die Bezirke bleibt aufrecht!	Kürzungen der Bezirksbudgets um 6,6 Millionen Euro demonstriert den zentralistischen Machtanspruch der SPÖ!	"Wien (ÖVP-Klub): Mit absolutem Unverständnis reagiert VP-Stadträtin Dr. Herlinde Rothauer auf die in der heutigen Sitzung des Wiener Stadtsenates beschlossene Kürzung der Bezirksmittelbudgets: ""Die Wiener SPÖ sagt den Bezirken unverhohlen, dass sie von einer weiteren Aufwertung der Bezirke nichts hält. Bürgernähe und effiziente Verwaltungsstrukturen sind für die Rathauszentralisten der SPÖ nach wie vor ein Fremdwort!""****  "
OTS_20060922_OTS0152	1100000	1	1.0	2006	Blecha: Pensionisten von Gusenbauer überzeugt	Noch nie in der Geschichte der TV-Duelle hat jemand die hohen Erwartungen so enttäuscht wie Schüssel	"Wien (SK) - Karl Blecha, heute Präsident des Pensionistenverbandes und unter Bruno Kreisky legendärer SPÖ-Wahlmanager, zeigt sich in seiner Analyse der gestrigen TV-Konfrontation von zwei Phänomenen beeindruckt: von der Schwäche Wolfgang Schüssels und der Überzeugungskraft Alfred Gusenbauers. Blecha: ""Noch nie in der Geschichte der TV-Duelle hat jemand die hohen Erwartungen so enttäuscht wie der Kanzler"", so Blecha. ****  "
OTS_20060902_OTS0017	1500000	0	1.0	2006	BZÖ-Grosz: BZÖ liegt in Gallup-Umfrage mit 6 % vor HPM, FPÖ und KPÖ	Keine Chance für Großkoalitionäre, dass BZÖ weiterhin runter zu schreiben	"Graz (OTS) - ""Die heutige Gallup-Umfrage, wonach das BZÖ mit 6 % gerade bei den vielen unentschlossenen Wählern bereits viertstärkste Kraft ist, gibt dem Weg von Peter Westenthaler einmal mehr eindrucksvoll Recht. Diese Umfrage beantwortet aber auch die vielen Fragen, die sich im Zusammenhang mit den ständigen Angriffen der ewig gestrigen Truppe rund um die Strache-FPÖ und dem Rachefeldzug einer ÖVP ergeben. Hier hat sich ein Netzwerk von Großkoalitionären und Alt-FPÖ'lern entwickelt, denen die Kontrollpartei BZÖ und dessen nunmehriger Erfolgskurs ein Dorn im Auge ist. Es wird der im politischen Größenwahn befindlichen ÖVP samt der Strache-Truppe nicht gelingen, den Erfolgsweg von Peter Westenthaler zu stoppen. Gerade die unentschlossenen Wählerinnen und Wähler spüren die Strategie die hinter den Anwürfen rund um die Entscheidung der Bundeswahlbehörde und dem Urteil eines Zivilgerichtes stecken. Einmal mehr wird klar, dass es sich hierbei um eine ganz gezielte Aktion gegen den Erfolg das BZÖ handelt"", so der steirische BZÖ-Chef Gerald Grosz in einer Reaktion auf die in der Tageszeitung Österreich erschienene Gallup-Umfrage von Samstag.  "
OTS_20021028_OTS0141	1200000	1	-1.0	2002	"ÖAAB-HOCH AN SP-DRIEMER: ""KONJUNKTURPAKET WAR SOZIALPARTNEREINIGUNG"""	SP-NR-Kandidaten lassen sich in Bezirksveranstaltungen gerne wegen Konjunkturpaket loben, während Driemer dieses kritisiert!	"(Wien, ots) ""Mehr als skurill"", so reagierte der Wiener ÖAAB-Landessekretär Alfred HOCH auf die Aussagen von SP-Gemeinderat Driemer. Dieser hatte in einer Replik an AK-Vizepräsident GAJDOSIK das Konjunkturpaket als de facto nutzlos bezeichnet. Hoch erinnerte in diesem Zusammenhang, dass dem Konjunkturpaket eine Sozialpartnereinigung vorausgegangen ist und die SPÖ im Nationalrat zugestimmt hat. ""Es ist augenscheinlich, dass in der SPÖ die eine Hand nicht weiss, was die andere tut, zumal sich die NR-Kandidaten der Wiener SPÖ bei kleinen Bezirksveranstaltungen wegen des Konjunkturpakets loben lassen"", so HOCH.  "
OTS_20171006_OTS0123	1100000	0	-2.0	2017	Schieder: Nuklearwaffen kennen keine Ländergrenzen, keine Neutralität, sondern gefährden alle Menschen	SPÖ-Klubobmann gratuliert ICAN zur Verleihung des Friedensnobelpreises	Wien (OTS/SK) - SPÖ-Klubobmann Andreas Schieder gratuliert heute, Freitag, der Internationalen Kampagne zur Abschaffung von Atomwaffen (ICAN) zur Verleihung des Friedensnobelpreises. „Eine Welt ohne Atomwaffen ist ein Ziel, für das es ein breites Bündnis aus Politik und Zivilgesellschaft braucht. Atomwaffen kennen keine Ländergrenzen, keine Neutralität, sie gefährden Menschen weltweit“, bekräftigt Schieder. ****
OTS_20130823_OTS0190	1200000	1	-1.0	2013	Seniorenbund-Bundesvorstand: Voller Einsatz für den Kanzlerwechsel beschlossen	SPÖ-Pensionslügen werden ein rasches Ende haben. ÖVP-Zukunftsprogramm mit umfassenden Seniorenbund-Forderungen als inhaltliche Arbeitsbasis.	Vorau (OTS) - Nach der heutigen Bundeswallfahrt des Österreichischen Seniorenbundes, an der mehr als 2.300 Seniorinnen und Senioren aus ganz Österreich teilnahmen, traf der Österreichische Seniorenbund in seiner Bundesvorstandssitzung deutliche Entscheidungen für die kommenden Wochen. Dazu Univ.-Prof. Dr. Andreas Khol, Bundesobmann des Österreichischen Seniorenbundes:   
OTS_20021024_OTS0156	1100000	2	-1.0	2002	Fischer kritisiert inakzeptable Reaktion Schüssels auf Gusenbauer	Fischer hätte sich anderes Niveau erwartet - Gusenbauer-Ansage ist Regierungsansage	"Wien (SK) Als ""inakzeptabel"" bezeichnete der stellvertretende SPÖ-Vorsitzende Heinz Fischer am Donnerstag am Rande einer Pressekonferenz die gestrige Reaktion von Kanzler Schüssel auf die Aussage von SPÖ-Vorsitzendem Alfred Gusenbauer, wonach die SPÖ, sollte sie bei den Nationalratswahlen Zweiter werden, in Opposition bleiben wird. Er, Fischer, sei über die Ansage Gusenbauers nicht überrascht gewesen, denn er habe diese nicht als Oppositions-, sondern als Regierungsansage empfunden. Ziel der SPÖ sei es, bei den Wahlen den ersten Platz zu verteidigen, um damit die Chance zu erhalten, eine Regierung zu bilden und eine neue, andere und bessere Politik als die bisherige Regierung zu machen. Überrascht sei er jedoch über die ""dünnhäutige und überzogene Reaktion"" Schüssels gewesen, so der stv. SPÖ-Vorsitzende. ****  "
OTS_20021120_OTS0145	1200000	2	1.0	2002	Rauch-Kallat: ÖVP hat Reihe von Verbesserungen im Tierschutz erreicht - BILD	Österreich hat seine Aufgaben schon sehr früh erledigt - Jagdgesetz bleibt Landessache	"Wien, 20. November 2002 (ÖVP-PD) ""Ich begrüße die hervorragende Initiative von Bundeskanzler Wolfgang Schüssel, ein einheitliches Bundestierschutzgesetz einzuführen"", sagte heute, Mittwoch, ÖVP-Generalsekretärin Abg.z.NR Maria Rauch-Kallat anlässlich eines gemeinsamen Pressefrühstücks mit Bundesminister Wilhelm Molterer und Bauernbundpräsident Fritz Grillitsch. Rauch-Kallat stellte dabei auch klar, dass das Jagdgesetz ""Landessache bleibt"".****  "
OTS_20021107_OTS0223	1200000	1	-1.0	2002	VP-Hahn zu SP-Pittermanns Schmalspurdenken: weil für die SPÖ der Mensch nur zahlt	Pittermann diskreditiert Wiedereinsteigerinnen und Langzeitarbeitslose als vertrauensunwürdig	"""Bundesminister Bartenstein hat genau jene Lösung gefunden, die auch Pittermanns eigene Parteifreunde haben wollten"", reagierte heute der Gesundheitssprecher der Wiener Volkspartei, Johannes HAHN zu Pittermanns Aussagen zur Pflegeausbildungsoffensive Bartensteins. ""Die Frau Stadträtin ist eingeladen, sich bei ihren Parteikollegen zu informieren, bevor sie reflexartig etwas ablehnt, was ein Nicht-SP-Minister einbringt. Wahlkampf heißt nicht Krampf, der offenbar bei Pittermann automatisch einsetzt, wenn der politische Mitbewerber Vorschläge macht.  "
OTS_20130912_OTS0265	1200000	1	-1.0	2013	Bartenstein zu Gigaliner: SPÖ betreibt nur Angstmache	ÖVP-Verkehrssprecher: ÖVP ist im Parlament immer gegen Gigaliner aufgetreten	"Wien (OTS/ÖVP-PK) - Der Nationalrat hat sich in einem einstimmigenEntschließungsantrag bereits 2009 gegen eine für Österreichverpflichtende Einführung von Gigalinern ausgesprochen. Zudem gab eseine von den Bundesräten Edgar Mayer (ÖVP) und Stefan Schennach inder Sitzung des EU-Ausschusses des Bundesrates am 7. Mai 2013eingebrachte Mitteilung und eine im EU-Unterausschuss desNationalrates von allen Fraktionen eingebrachte und beschlosseneMitteilung am 25. Juni 2013, in denen es klar und deutlich heißt,dass ""die Einführung von Gigalinern im grenzüberschreitenden Verkehr... abgelehnt"" wird. Das stellte heute, Donnerstag,ÖVP-Verkehrssprecher Abg. Dr. Martin Bartenstein fest. ""Offenbar willMinisterin Bures hier nur Angstmache betreiben, anders sind dieheutigen Presseaussendungen nicht zu verstehen"", so derÖVP-Abgeordnete weiter.   "
OTS_20021015_OTS0069	1200000	0	-2.0	2002	AVISO - Pressekonferenz Österreichischer Wirtschaftsbund mit Präsident Leitl und Generalsekretär Kopf	Reformprogramm für den Standort Österreich	Wien, 15. Oktober 2002 (ÖWB) Im Vorfeld des ÖVP-Bundeskongresses in Alpbach, ladet der Österreichische Wirtschaftsbund alle Kolleginnen und Kollegen von Presse, Hörfunk und Fernsehen sehr herzlich zu einer Pressekonferenz mit Präsident Christoph Leitl und Generalsekretär Karlheinz Kopf ein. ****  
OTS_20061001_OTS0061	1100000	0	-2.0	2006	ORF-Diskussion: Gusenbauer für stabile Regierung  	<no subtitle>	"Wien (SK) - Für eine stabile künftige Regierung sprach sich der Wahlsieger, SPÖ-Chef Alfred Gusenbauer, in der ORF-Diskussion der Spitzenkandidaten Sonntag Abend aus. Er habe vor der Wahl gesagt, dass für die SPÖ eine Koalition mit der ÖVP und mit den Grünen möglich sei; wenn zweitere Möglichkeit nicht besteht, bleibe nur die Möglichkeit einer Großen Koalition von SPÖ und ÖVP. Eine Koalition mit drei Parteien sei immer ""kompliziert"". ****  "
OTS_20021106_OTS0245	1100000	0	-1.0	2002	"Sima zu EURATOM: ""Finanzminister Grasser, bitte melden!"""	"""Verdächtiges Schweigen bei den Noch-Regierungsparteien zur Aufstockung des Kreditrahmens für AKW"""	"Wien (SK) ""Herr Grasser, bitte melden!"", fordert SPÖ-Umweltsprecherin Ulli Sima eine sofortige Stellungnahme von Seiten des Noch-Finanzministers Grasser (FPÖ) nach dem heutigen Vorschlag der EU-Kommission, den EURATOM-Kreditrahmen von vier auf sechs Milliarden Euro zu erhöhen. ""Bei den noch-Regierungsparteien herrscht zu diesem Thema seit Wochen ""Schweigen im Walde"", kritisiert Sima am Mittwoch gegenüber dem Pressedienst der SPÖ. Es sei völlig unklar, welche Position Schwarz-Blau zu diesem Thema habe. Mit EURATOM würden auch österreichische Steuergelder in den Fertig- bzw. Neubau von Atomkraftwerken fließen. EURATOM trage laut Sima nicht zur Erhöhung der Sicherheit, sondern zur Betriebsverlängerung ""maroder Reaktoren"" bei. Sima fordert ein klares Nein von Grasser im ECOFIN-Rat am 25. November. ""Aufgrund des Einstimmigkeitsprinzips kann und muss Grasser die von der Kommission vorgeschlagene Aufstockung unbedingt verhindern"", so die Umweltsprecherin abschließend. (Schluss) hm/mm  "
OTS_20060829_OTS0135	1200000	1	-1.0	2006	Scheucher-Pichler: Müde Phrasen und Stehsätze von SPÖ und Grünen  	Rauch Kallat holt nach, was SPÖ-Frauenministerinnen jahrzehntelang verschlafen haben	"Wien, 29. August 2006 (ÖVP-PK) ""Wieder einmal kommt von Seiten der Opposition nichts außer müden Phrasen, Stehsätzen und Jammereien"", stellte ÖVP-Frauensprecherin Mag. Elisabeth Scheucher-Pichler fest, und weiter: ""Man kann nichts abschaffen, was es zu Zeiten jahrzehntelanger SPÖ-Verantwortung nicht gegeben hat."" Frauenministerin Maria Rauch-Kallat habe während ihrer Amtszeit wirkliche Meilensteine gesetzt und für Frauen Vorteile geschaffen, die die SPÖ-Frauenministerinnen jahrzehntelang verschlafen haben. ""Seit ihrem Amtsantritt 2003 hat Rauch-Kallat mehr im Bereich des Kindergeldes erreicht, als die SPÖ-Ministerinnen in mehreren Jahrzehnten"", so Scheucher-Pichler. ****  "
