ots_id	source	target	stance	year	title	subtitle	text
OTS_20130828_OTS0135	1100000	0	-2.0	2013	SP-Peschek und SP-Niedermühlbichler: leistbares Wohnen für junge Erwachsene gehört unterstützt	<no subtitle>	"Wien (OTS/SPW-K) - ""Mir ist es wichtig, die Forderungen der jungen Erwachsenen zum Thema Wohnen, die auch von der Wiener SPÖ vertreten werden, noch einmal auf den Punkt zu bringen"" betont der SP-Jugendsprecher und Gemeinderat Christoph Peschek und nimmt Bezug auf die von SP-Wohnbaustadtrat Michael Ludwig präsentierten Ergebnisse der großen Wohnbefragung in Wien.    "
OTS_20080821_OTS0148	1300000	2	-1.0	2008	"FP-Mahdalik zu VP-Anger-Koch: ""Junge Box"" persönlich anschauen!"	Ferndiagnosen aus dem Rathaus kontraproduktiv	"Wien, 21-08-08 (OTS) - In der Diskussion um das ""Junge Box""-Projekt im 22. Bezirk meldet sich der Donaustädter FPÖ-Gemeinderat Toni Mahdalik zu Wort. Als Esslinger kann ich dieses notwendige Projekt für die Jugendlichen in Aspern und Essling nur begrüßen und nicht verstehen, warum die Initiative von der ÖVP schon vor dem Start madig gemacht wird.  "
OTS_20080911_OTS0116	1300000	1	-1.0	2008	FP-Schock: Häupl gesteht - Strom und Gas werden 2009 teurer	SPÖ-Gebührentornado wütet weiter	Wien,11-09-08 (OTS) - Die Aussagen von Bürgermeister Häupl zu etwaigen Gebührenerhöhungen durch die SPÖ im Jahr 2009 könnten deutlicher nicht sein. Damit steht fest, dass die Preise für Strom und Gas, wie von der FPÖ bereits aufgedeckt, am 1.. April 2009 um 10 bzw. 15% in die Höhe geschnalzt werden, sagt FPÖ-Klubobmann DDr. Eduard Schock.  
OTS_20060915_OTS0232	1400000	0	-1.0	2006	Kogler: Grassers Steuerzuckerl münden unweigerlich in ÖVP-Sparpaket	"Kleinere Erbschaften besser stellen, größere Vermögen müssen mehr beitragen - Privilegien bei ""Privatstiftungen"" zurückdrängen"	"Wien (OTS) - Werner Kogler, Budgetsprecher der Grünen, fordert in Reaktion auf die steuerpolitischen Vorschläge Grassers ein Ende der Steuerzuckerldebatte. ""Grassers Vorschläge münden unweigerlich in weitere Sparpakete. Die Grünen hingegen versprechen keine unfinanzierten Steuersenkungen. Österreich braucht vorrangig Investitionen für Schulen und Universitäten"", erläutert Kogler.  "
OTS_20170908_OTS0028	1300000	3	1.0	2017	Vilimsky: Strache wieder klar Nummer eins auf Facebook	Stärkste Interaktion, größte Reichweite	Wien (OTS) - „FPÖ-Bundesparteiobmann HC Strache dominiert seit vielen Jahren das stärkste soziale Netzwerk und ist nach kurzer Unterbrechung nun wieder klare Nummer eins auf Facebook. Strache hat zudem die mit Abstand höchsten Interaktionsraten und erzielt in der Woche eine Reichweite von drei bis fünf Millionen“, freute sich FPÖ-Generalsekretär Harald Vilimsky angesichts jüngster Entwicklungen.
OTS_20080911_OTS0249	1200000	2	1.0	2008	Donnerbauer: ÖVP setzt mehr Härte bei Kindesmissbrauch durch	Utl.: Höhere Strafen und Sexualstraftäterdatei kommen =	Wien, 11. September 2008 (ÖVP-PK) 'Die ÖVP setzt mehr Härte bei Kindesmissbrauch durch, höhere Strafen und die Sexualstraftäterdatei kommen', zeigte sich ÖVP-Justizsprecher Mag. Heribert Donnerbauer angesichts der heute erzielten Einigung zwischen Innenministerin Fekter und Justizministerin Berger zum Gewaltschutzpaket erfreut. ****  
OTS_20060925_OTS0118	1200000	1	-1.0	2006	VP-Walter ad Kuntzl: Oberösterreichische Flüchtlinge wären in Wien arm dran	Wien hat die bundesweit niedrigste Sozialhilfe	"Wien (OTS) - ""Wien hat ein neues Migrantenproblem: Wirtschaftsflüchtlinge aus den Bundesländern! Mir kommen gleich die Tränen - wenn dieser Versuch nicht so durchsichtig und absurd wäre"", so ÖVP Wien Landesgeschäftsführer Norbert Walter.  "
OTS_20060907_OTS0123	1100000	2	-1.0	2006	"Lackner zu ÖVP-""Gesundheits-Altpapier"": Gleiche Versprechen wie vor vier Jahren"	"""Schüssel verspricht wieder, was er in den letzten vier Jahren nicht gehalten hat"""	"Wien (SK) - Für SPÖ-Gesundheitssprecher Manfred Lackner ist am ÖVP-Gesundheitspapier nur überraschend, dass es die gleichen Versprechen enthält, die die Volkspartei schon vor vier Jahren vor der Wahl gemacht hat - ""Das kommt direkt aus dem Altpapiercontainer der ÖVP-Zentrale"", sagte Lackner, ""man muss es fast nicht dazusagen, dass die ÖVP ihre damaligen Wahlversprechen natürlich nicht gehalten hat."" Schon im Sommer 2002 wollte Schüssel den Hausarzt aufwerten, ""passiert ist da gar nichts"", sagte Lackner. Und der ÖVP-Gesundheitssprecher Rasinger hat ebenfalls vor vier Jahren 2.000 zusätzliche Ärzte versprochen, tatsächlich seien aber in den Krankenhäusern Stellen gestrichen worden. ****  "
OTS_20170911_OTS0034	1300000	2	-1.0	2017	FPÖ-Kickl: Schelling soll den budgetären Schaden durch die rot-schwarze Co-Produktion „ Anti-Terror-Mauer“ offenlegen	<no subtitle>	Wien (OTS) - „ÖVP-Finanzminister Schelling soll offenlegen, welcher budgetäre Schaden durch diese rot-schwarze Co-Produktion ‚Anti-Terror-Mauer‘ der Republik Österreich und den Steuerzahlern zugefügt wurde. Was wir jetzt von Schelling fordern, ist ein lückenloser Kassasturz. Dazu soll er sich einmal jener Informationen bedienen, die für ihn ja, wie wir wissen, auf Knopfdruck abrufbar sind. Gleichzeitig sollen auch die Ausschreibungsmodalitäten und der Willensbildungsprozess rund um die Beauftragung der einzelnen Baufirmen offengelegt werden. Selbstverständlich ist das auch eine bevorzugte Prüfungsmaterie für den Rechnungshof, an den wir uns noch heute schriftlich wenden“, sagte FPÖ-Generalsekretär NAbg. Herbert Kickl. Sollte Schelling tatsächlich nie einen Akt gesehen haben und sein Kabinett bzw. Spitzenbeamte des BMF ihm diesen Vorgang vorenthalten haben, liege die Sache klar auf der Hand: Das wäre Amtsmissbrauch von Organwaltern in seinem Haus und dafür gebe es nur einen Weg; nämlich den Weg zum Staatsanwalt“, so Kickl weiter.
OTS_20060822_OTS0140	1200000	1	-1.0	2006	Lopatka: Für Posten tut die SPÖ alles  	Straches Aussagen belegen: Rot-Grün mit blauer Unterstützung geplant	"Wien, 22. August 2006 (ÖVP-PK) ""Die heutigen Aussagen von FPÖ-Chef Strache belegen wieder deutlich: Die SPÖ tut für Posten alles und will sich nach der Wahl sogar von der FPÖ in den Kanzlersessel hieven lassen"", sagte ÖVP-Generalsekretär Dr. Reinhold Lopatka. Strache hat heute angekündigt, er würde die Salzburger SPÖ-Chefin Gabi Burgstaller zur Kanzlerin machen, nur um einen Bundeskanzler Wolfgang Schüssel zu verhindern. Diese ""Dschibuti-Koalition"" (blau-grüne Unterstützung für einen roten Stern) sei bisher für unmöglich gehalten worden. ""Seit heute ist sie eine realistische Variante"", so Lopatka. ****  "
OTS_20080823_OTS0037	1100000	0	-2.0	2008	Kaiser: Schulsport muss wieder forciert werden.	"Projekt ""Sportverein trifft Schule - gesund ins Leben"" österreichweites Vorbild. Mehr als 20.000 Schüler haben bisher teilgenommen. Schulreferent Scheuch ist gefordert."	"Klagenfurt (SP-KTN) - Als besorgniserregendes Alarmsignal sieht Kärntens Gesundheits- und Sportreferent LR Peter Kaiser die vom Rechnungshof kritisierte Stundenkürzung für Bewegung und Sport an heimischen Schulen. ""Bewegungsarmut und belastende Risikofaktoren prägen heute den Alltag von vielen Kindern und Jugendlichen. Haltungsschäden und Übergewicht sind häufig die Folgen"", so Kaiser.  "
OTS_20060920_OTS0078	1100000	2	-1.0	2006	Stadlbauer: Schüssels sexistisches Wirtshausniveau	Die unglaubliche Entgleisung des Bundeskanzlers	"Wien (SK) - Als unglaubliche Entgleisung bezeichnete heute SPÖ-Bundesfrauengeschäftsführerin Bettina Stadlbauer die Aussage von Bundeskanzler Schüssel im heutigen Kurier ""Wäre ich ein Linker, würde die ganze Emanzentruppe vor mir flach liegen."" Sätze wie diese sei unterste Schublade aus dem Wirtshausjargon, meinte Stadlbauer: Sexistisch, frauenfeindlich, überheblich und schlicht ohne jedes Niveau. ****  "
OTS_20080924_OTS0298	1100000	2	-1.0	2008	"Innere Stadt - SP BV Stvin Stepp: ""Unverständliches ÖVP-Nein zur Sanierung der Kärntner Straße"""	"Stepp: ""Zuerst Zustimmung, dann ein Nein zum Sanierungsprojekt - Frau Stenzel, sie sind rücktrittsreif!"""	"Wien (SPW-K) - ""VP-Bezirksvorsteherin Stenzel riskiert, die glanzvolle Einkaufsmeile Kärntner Straße zu einem Acker verkommen zu lassen"", warnt MMag.a Daniela Stepp, SPÖ-Bezirksvorsteher Stellvertreterin der Inneren Stadt. ""In der heutigen Bezirksvertretungssitzung hat die ÖVP einen Antrag eingebracht, in dem sie das gesamte Sanierungsprojekt, dem sie einst zugestimmt hat, wieder ablehnt. Im schlimmsten Fall bleibt die Kärntner Straße in jenem Zustand, wie sie jetzt - nach Beginn der Vorarbeiten - ist"". Diese planlose Vorgangsweise Stenzels schade den AnrainerInnen, den Geschäftsleuten und nicht zuletzt dem internationalen Ruf unserer Stadt.  "
OTS_20170908_OTS0181	1100000	1	1.0	2017	Niedermühlbichler: Wahlkampf erreicht neuen Tiefpunkt – SPÖ prüft alle rechtlichen Mittel gegen Datendiebstahl	„Hacken und interne Daten missbräuchlich zu verwenden, ist kein Kavaliersdelikt, sondern ein Verbrechen“	Wien (OTS/SK) - „Nach aktuellen Medienanfragen und uns vorliegenden Informationen, sind interne Daten der SPÖ und unserer Wahlkampagne an verschiedene JournalistInnen gespielt worden“, so SPÖ-Bundesgeschäftsführer und Kampagnenleiter Georg Niedermühlbichler. Die SPÖ werde nun alle rechtlichen Mittel gegen den Datendiebstahl prüfen, kündigte Niedermühlbichler an. **** 
OTS_20130829_OTS0242	1100000	1	1.0	2013	SPÖ-Wahlauftakt (1) - Bürgermeister Häupl: Sozialdemokratie hat viel für dieses Land getan	Direkte Gespräche mit den Menschen wichtig in den kommenden Wochen - Neuauflage von Schwarz-Blau verhindern	"Wien (OTS/SK) - Mit einer großen Auftaktveranstaltung im MuseumsQuartier Wien startete die SPÖ heute, Donnerstag, offiziell in den Wahlkampf zur Nationalratswahl 2013. Der Wiener SPÖ-Vorsitzende, Bürgermeister Michael Häupl bot in seiner Rede einen Rück- und eine Ausblick. ""Wer nichts zu sagen hat, macht halt auf Polit-Playboy und muss sich eben auf andere Weise ins Gerede bringen"", spielte Häupl auf die (halb) -nackten Tatsachen im Wahlkampf von Stronach und Strache an. Wichtig für die SPÖ in den kommenden Wochen sei Kommunikation. ""Wir können die direkten Gespräche mit den Menschen selbstbewusst führen, denn wir haben viel für dieses Land getan"", so Häupl, der auf Österreichs niedrigste Arbeitslosenzahlen innerhalb Europas verwies. ****    "
OTS_20080925_OTS0007	1100000	1	1.0	2008	Lapp und Rinner zu mehr Familienbeihilfe für alle Kinder: SPÖ ist jedes Kind gleich viel wert	Kuntzl: ÖVP nur durch Druck zu Erhöhung für alle Kinder zu bewegen; letztlich geht es darum, Familien zu entlasten	Wien (SK) - Die SPÖ-Abgeordneten Christine Lapp und Sylvia Rinner betonten am Mittwoch im Nationalrat die Wichtigkeit der Erhöhung der Familienbeihilfe für alle Kinder in Österreich, die gleichzeitig auch eine wichtige Maßnahme zur Entlastung der Eltern mit Kinder angesichts der massiven Teuerung sei. ****  
OTS_20130822_OTS0035	1300000	0	0.0	2013	FPÖ: Kickl: Angeblicher Facebook-Skandal wird immer dubioser	Warum zeigt Sailer Administratoren an und nicht Verfasser der Postings?	"Wien (OTS) - Ausgesprochen seltsam mutet für FPÖ-Generalsekretär Herbert Kickl die Vorgangsweise der selbsternannten ""Aufdecker"" rund um den Datenschnüffler Uwe Sailer an, die sich jetzt damit brüsten, eine angeblich ""geheime"" Facebook-Gruppe ""enttarnt"" zu haben.   "
OTS_20130903_OTS0132	1200000	0	-2.0	2013	Aubauer: Arbeitsmarktzahlen differenziert betrachten - Quoten sind sicher keine Lösung	Gesamter Beschäftigungszuwachs kommt von den 50plus!	"Wien (OTS) - ""Ich ersuche eindringlich: Betrachten wir die Zahlen zurSituation der Älteren auf dem Arbeitsmarkt bitte differenziert. Esist dies kein Betätigungsfeld für das Wechseln politischen Kleingeldsim Wahlkampf! Faktum ist: Es gab im August bei den 50plus einenBeschäftigungszuwachs von 40.000 Personen. Weil der Zuwachs über alleAltersgruppen bei nur 22.000 Personen liegt, heißt das im Klartext:Der gesamte Beschäftigungszuwachs - und sogar mehr - kommt von den50plus! Zugleich stieg die Arbeitslosigkeit der 50plus um 11.411Personen - das sind 38 Prozent des Anstiegs aller Arbeitslosen. Zubeachten ist zudem: 45 Prozent aller Arbeitslosen - unabhängig vonihrem Alter - haben als höchste abgeschlossene Ausbildung einenPflichtschulabschluss. Das heißt: Nicht das Alter ist das größteProblem am Arbeitsmarkt - sondern eindeutig das Bildungsniveau.Quoten - wie nun von der Arbeiterkammer gefordert - sind sicher keineLösung"", erklärt Mag. Gertrude Aubauer, Bundesobmann-Stellvertreterindes Österreichischen Seniorenbundes und ÖVP-Seniorensprecherin imNationalrat.  "
OTS_20130914_OTS0038	1300000	1	-1.0	2013	FP-Jenewein zum SPÖ-Madoff-AVZ-Skandal: Warum so schweigsam, Herr Deutsch?	Offenbar hat die drückende Beweislast dem roten Hetzer die Sprache verschlagen	"Wien (OTS/fpd) - Hasstiraden und Klagedrohungen - so reagiertSPÖ-Landesparteisekretär Christian Deutsch üblicherweise auf jedekleinste Kritik der Freiheitlichen. Jetzt steht der Vorwurf im Raum,dass Spitzenvertreter der Wiener SPÖ in einen internationalenMilliarden-Betrug verwickelt sind und dabei auch die Wienerinnen undWiener über die AVZ um mehr als eine Milliarde Euro geschädigt haben.""Und von Deutsch hört man gar nichts dazu"", erklärt WiensFPÖ-Landesparteisekretär NAbg. Hans-Jörg Jenewein. Seine Vermutung:""Die Beweislast ist so drückend, dass es ihm wohl die Spracheverschlagen hat. Mauern ist ja bekanntlich eine gerade bei den WienerSozialisten übliche Strategie, auf Skandale zu reagieren. Deutschsitzt derzeit wahrscheinlich mit Faymann, Häupl und einer Armada vonroten Rechtsanwälten zusammen und beratschlagt, wie die SPÖ da ihrenKopf noch aus der Schlinge ziehen kann. Aber so, wie sich die Lagedarstellt, wird das nicht gelingen. Es werden sich diesbezüglich wohleinige Spitzenrepräsentanten der Wiener Sozialisten vor Gerichtverantworten müssen. Aber man braucht kein Mitleid haben: Das nötigeKleingeld für eine auch noch so teure Verteidigung sollte doch beiden involvierten SPÖ-Politikern und in den roten Parteikassen hängengeblieben sein."" (Schluss)"
OTS_20130824_OTS0022	1300000	1	-1.0	2013	FPÖ-Leyroutz: Zweifelhafter SPÖ-Postenschacher	SPÖ misst mit zweierlei Maß - Landeshauptmann Kaiser verstößt gegen das Medientransparenzgesetz	"Klagenfurt (OTS) - In Reaktion auf Medienberichte in der heutigen Ausgabe der Kleinen Zeitung, wonach es zu mehr als fragwürdigen Rotfärbeaktionen durch Landeshauptmann Peter Kaiser höchstpersönlich gekommen sein soll, hält der freiheitliche Klubobmann Mag. Christian Leyroutz Folgendes fest: ""Die Freiheitlichen haben die Rotfärbung im Landesdienst bereits seit Monaten aufgezeigt. Landeshauptmann Kaiser hat mit einem Dringlichkeitsakt einen zusätzlichen Dienstposten geschaffen und so das Land nachweislich geschädigt"", stellt Leyroutz unmissverständlich fest.   "
OTS_20080920_OTS0072	1300000	3	1.0	2008	Weinzinger: Wer FPÖ wählt, wählt eine positive Zukunft unseres Landes!	Fulminanter Erfolg bei Veranstaltungen mit HC Strache auch in St. Georgen im Attergau und in Ried im Innkreis	"Wien (OTS) - ""Die Menschen wissen, dass wir die soziale Heimatpartei sind und ihre Interessen vertreten"", freut sich FPÖ-Landesparteiobmann NAbg. Lutz Weinzinger über den regen Zuspruch der Menschen im laufenden Wahlkampf. Bei den beiden weiteren Großveranstaltungen der FPÖ mit Bundesparteiobmann HC Strache konnten in St. Georgen im Attergau 1000 und in Ried im Innkreis weit mehr als 4000 Menschen gezählt werden.  "
OTS_20130910_OTS0140	1300000	3	1.0	2013	FPÖ-Schratter: Wahlplakate der FPÖ beschmiert	Videoaufzeichnung im Bereich Villacherstraße/ Minimundus könnte Klarheit bringen	"Klagenfurt (OTS) - Wie die freiheitliche Landesparteisekretärin Mag.Nina Schratter heute bekannt gibt, wurden in den vergangenen Tagenzahlreiche FPÖ-Plakate beschmiert. Die FPÖ Kärnten werde diese Fällezur Anzeige bringen. Es müsste gelingen, die Täter mittelsvorhandener Videoaufzeichnung aus dem Ampelbereich KreuzungVillacherstraße/ Minimundus zu identifizieren. ""Wir habendiesbezügliche rechtliche Schritte eingeleitet"", lässt Schratterwissen.  "
OTS_20060915_OTS0320	1100000	0	-1.0	2006	Darabos zu ORF-Konfrontation: Orange-Blau schlägt sich - Orange-Blau verträgt sich	Wenn es sich ausgeht, werden BZÖ und FPÖ Schüssel die Mauer machen	"Wien (SK) - Von einem ""Show-Duell"" sprach SPÖ-Bundesgeschäftsführer Norbert Darabos am Freitag in Reaktion auf die TV-Konfrontation zwischen Strache und Westenthaler heute Nacht. In Wahrheit, so Darabos, gehe es um nichts anderes, als um einen erbitterten Erbschaftsstreit. ""Aber in dem Moment, wo es sich rechnerisch ausgeht und es ein Angebot Schüssels gibt, kommt das Kleben an der Macht zum Tragen und Strache und Westentahler gemeinsam werden Schüssel die Mauer machen"", ist sich Darabos gegenüber dem SPÖ-Pressedienst sicher. ""Denn sowohl das BZÖ als auch die FPÖ wollen an die Futtertröge der Macht, sie wollen regieren und sie wollen ihr linientreues Klientel so wie bisher mit lukrativen Posten belohnen"", sagte Darabos. ****(Schluss) up  "
OTS_20080912_OTS0275	1100000	0	-1.0	2008	"Rabenhoftheater - SP-Ritt: ""ÖVP kann sich bei Abstimmung über Förderung des Rabenhoftheaters nicht entscheiden"""	<no subtitle>	"Wien (SPW-K) - ""Die ÖVP hat bereits in der Vergangenheit bewiesen: das Rabenhoftheater ist ihr vollkommen egal!"", reagiert der Klubobmann der SPÖ-Landstraße, Mag. Thomas Ritt, auf Aussagen der ÖVP.. ""Aus diesem Grund ist es auch nicht weiter verwunderlich, dass sich die VP-Bezirksrätin Manhart in dieser Causa absolut nicht auskennt. Das hat sie mit ihren falschen Aussagen eindrücklich bewiesen.""  "
OTS_20060921_OTS0041	1100000	0	-2.0	2006	Oberhauser: Nein zu Zwei-Klassen-Medizin	SPÖ für Verbreiterung der Finanzierungsmittel im Gesundheitsbereich	Wien (SK) - Eine klare Absage erteilte die SPÖ-Kandidatin zum Nationalrat, Sabine Oberhauser, der Zwei-Klassen-Medizin. In einer von der Ärztekammer organisierten Diskussionsveranstaltung am Mittwoch nahmen neben Oberhauser Vertreter von ÖVP, BZÖ und Grünen Stellung zu den Plänen in der Gesundheitspolitik. Für die SPÖ sei eindeutig, dass man Gesundheitsleistungen nicht nur jenen zur Verfügung stellen dürfe, die über genügend Geld verfügen würden. Sie wolle nie erleben, so Oberhauser, dass es in Zukunft vielleicht Personen gebe, die sich Fragen würden, ob sie heizen oder sich lieber Medikamente leisten sollen. Maßnahmen die die SPÖ im Gesundheitsbereich setzen wolle seien die Verbreiterung der Finanzierungsmittel und effizientere Strukturen. Des Weiteren wolle man keine weiteren Privatisierungen im Gesundheitsbereich. ****  
OTS_20080925_OTS0001	1100000	2	-1.0	2008	Broukal: Hahn hat viel getan, aber wenig gearbeitet	<no subtitle>	"Wien (SK) - ""Wissenschaftsminister Hahns einzige Erfolgsbilanz in seiner eigenen Darstellung ist, dass er in 17 Monaten Amtszeit, die in acht Jahren seiner Vorgänger nicht erhöhten Stipendien unter der Inflationsrate erhöht hat"", hob SPÖ-Wissenschaftssprecher Josef Broukal im Rahmen seiner letzten Nationalratsdebatte hervor."" ""Wir haben Ihre Mauern des Widerstandes eingerissen und es gibt ein breites Tor für mehr Studienplätze an Österreichs Universitäten"", betonte Broukal. ****  "
OTS_20080824_OTS0048	1100000	2	-1.0	2008	Jarolim kritisiert Verantwortungslosigkeit der ÖVP gegenüber Opfern von Sexualverbrechen	Mindestmaß an Verantwortung muss auch in Wahlkampfzeiten möglich sein	"Wien (SK) - Das Gewaltschutzgesetz, das Justizministerin Maria Berger ausgearbeitet hat, hätte mehr Opferschutz und strengere Auflagen für Sexualstraftäter gebracht, erklärte SPÖ-Justizsprecher Hannes Jarolim am Sonntag gegenüber dem SPÖ-Pressedienst, deshalb wurde es auch von sämtlichen Expertinnen und Experten uneingeschränkt unterstützt und die rasche Umsetzung gefordert. Die Unterstellungen und Angriffe der ÖVP, die Justizministerin sei hier säumig, würden jeder Grundlage entbehren. Vielmehr müsse die ÖVP die Schuld bei sich selber suchen, denn, ""es war die ÖVP, allen voran Innenministerin Fekter, die das Gewaltschutzgesetz beim Sommerministerrat platzen ließ"", so Jarolim. Dies zeige, dass Verantwortung gegenüber der Bevölkerung für die ÖVP im Wahlkampf keinen Stellenwert mehr hat. ****  "
OTS_20080903_OTS0168	1300000	2	1.0	2008	"Haimbuchner: ""Begrüße Forderung der ÖVP nach einem eigenen Ausschuss für Vertriebenen- und Verbliebenenfragen!"""	FPÖ Vertriebenensprecher fordert aber konsequentere Haltung der ÖVP zu Benes - Dekreten	"Wien (OTS) - ""Die FPÖ begrüßt die Forderung des ÖVP-Klubobmanns Schüssel und des ÖVP-Vertriebenensprechers Kapeller nach einer Installierung eines eigenen Ausschusses für Fragen der Vertriebenen und Verbliebenen. Die Altösterreicher bzw. Volksdeutschen haben ein Anrecht auf eine eigene parlamentarische Behandlung zahlreicher offener Fragen, wie der Benes - Dekrete, der AVNOJ - Beschlüsse und der Restitutionen"", erklärte heute FPÖ-Vertriebenensprecher NAbg Dr. Manfred Haimbuchner.  "
OTS_20080905_OTS0041	1100000	2	-1.0	2008	Berger an Hahn: Kollektivvertrag für österreichische Unis endlich umsetzen!	BSA kritisiert: Fertig ausverhandelter Vertrag bereits seit einem Jahr auf dem Tisch; Untätigkeit des Ministers schadet Wissenschaftsstandort Österreich	"Wien (SK) - BSA-Präsidentin, Justizministerin Maria Berger fordert von Wissenschaftsminister Hahn endlich eine Zustimmung zum Kollektivvertrag für die österreichischen Universitäten: ""Wissenschaftsminister Hahn sprach beim Europäischen Forum Alpbach davon, den Unis ein gutes Angebot machen zu wollen. Ich darf ihn daran erinnern, dass ein in vierjährigen Gesprächen fix und fertig ausverhandelter Kollektivvertrag bereits seit einem Jahr auf seinem Schreibtisch liegt, aber bisher von ihm nicht umgesetzt wurde"", so Berger am Freitag gegenüber dem Pressedienst der SPÖ. ****  "
OTS_20130917_OTS0177	1600000	1	-1.0	2013	Steuern - Stronach/Lugar: SPÖ will Österreicher für dumm verkaufen	<no subtitle>	"Wien (OTS) - ""Vor jeder Wahl versprechen SPÖ und ÖVP Steuersenkungenund beschließen nach der Wahl Steuererhöhungen und neue Belastungen.Die Österreicherinnen und Österreicher dürfen sich nicht weiter vonRot und Schwarz für dumm verkaufen lassen. Denn mit denRegierungsparteien wird es keine Steuersenkung geben"", so TeamStronach Klubobmann Robert Lugar zu den SPÖ-Steuerplänen.  "
OTS_20171011_OTS0223	1100000	1	1.0	2017	Matznetter: Bundeskanzler Kern klarer Sieger im TV-Duell gegen Kurz	Alte wie „neue“ ÖVP vertritt Interessen der Superreichen – Türkis ist das neue Blau Alte wie „neue“ ÖVP vertritt Interessen der Superreichen – Türkis ist das neue Blau	Wien (OTS/SK) - Bundeskanzler Christian Kern überzeugte heute, Mittwoch, im TV-Duell gegen ÖVP-Kurz mit inhaltlicher Kompetenz und klaren Konzepten. „Christian Kern hat einmal mehr klargemacht, dass die Österreicherinnen und Österreicher sich auf ihn verlassen können. Was Christian Kern verspricht, das wird und kann er auch einhalten“, so SPÖ-Bundesgeschäftsführer Christoph Matznetter. Im Gegensatz zur Kurz-ÖVP habe Kern ein realisierbares Gegenfinanzierungskonzept für Steuererleichterungen vorgelegt, von dem alle Menschen in Österreich profitieren und nicht nur Großunternehmen. „Wenn es um die Interessen der Superreichen geht, macht es keinen Unterschied, ob sie die ‚neue‘ oder die ‚alte‘ ÖVP vertritt“, betont Matznetter. **** 
OTS_20130826_OTS0138	1200000	2	1.0	2013	Steindl: ÖVP will Wirtschaftsstandort Österreich stärken	Arbeitszeitflexibilisierung und Mitarbeitererfolgsbeteiligung schaffen Vorteile für Arbeitnehmer und Arbeitgeber	"Wien, 26. August 2013 (ÖVP-PK) ""Die ÖVP will den Wirtschaftsstandort Österreich stärken. Dafür haben wir Konzepte vorgelegt, die Österreich weiterbringen"", betont der Vorsitzende des parlamentarischen Wirtschaftsausschusses, ÖVP-Abgeordneter Konrad Steindl.. ""Wir bekennen uns klar zum Ausbau der freiwilligen Mitarbeitererfolgsbeteiligung und der Flexibilisierung der Arbeitszeit. Denn nur so können wir im internationalen Wettbewerb schritthalten"", unterstreicht Steindl, und weiter: ""Die Sozialisten versuchen, mit dem Verdrehen der Tatsachen von ihrer Anti- Wirtschafts-Politik abzulenken. Neben Pleiten, Pannen und Skandalen tragen die Roten auch mit der nie enden wollenden Forderung um Faymann-Steuern dazu bei, dass Investoren abgeschreckt werden."" Die ÖVP steht für zukunftsweisende Politik, die die Wirtschaft und die Menschen stärkt. ""Vom Modell der Arbeitszeitflexibilisierung haben alle etwas: Unternehmen können Auftragsspitzen einfacher abwickeln und Arbeitnehmer profitieren von längeren Freizeitstrecken, wenn sie Bedarf haben"", so Steindl. Es geht der ÖVP keinesfalls darum, einen Zwölf-Stunden-Regelarbeitstag einzuführen oder die Wochenarbeitszeit zu erhöhen. ""Es geht um Flexibilisierung ohne Zwang."" Steindl betont abschließend: ""Es bringt nichts, sich auf Vergangenem auszuruhen. Während die SPÖ sich vor der Zukunft fürchtet und in einer Schockstarre verharrt, will die ÖVP Österreich weiter voranbringen. Mut und Fleiß müssen sich auszahlen. Dafür kämpfen Michael Spindelegger und die ÖVP."" ****"
OTS_20130911_OTS0196	1200000	1	-1.0	2013	Gerstl: Sozialdemokraten benutzen Verfassungsdienst für parteipolitische Zwecke	ÖVP-Verfassungssprecher fragt: Wie kann SPÖ nun Wahlkampfobergrenze von sieben Millionen Euro einhalten?	Wien (OTS/ÖVP-PK) - Nachdem die SPÖ im Wahlkampf mit ihrerFinanzierung der bundesweiten SPÖ-Plakatkampagne aus Mitteln desParlamentsklubs bereits das Parteienfinanzierungsgesetz umgangen hat,benutzt sie nun eine Person des Verfassungsdienstes für ihre Zwecke,um den Bundeskanzler und SPÖ-Spitzenkandidaten weißzuwaschen, zeigtesich ÖVP-Verfassungssprecher Abg. Mag. Wolfgang Gerstl heute,Mittwoch, empört über die Vorgehensweise der SPÖ. Faymann solle seineNerven im Zaum halten.  
OTS_20060907_OTS0229	1200000	1	-1.0	2006	Scheucher-Pichler zur SPÖ: Frauen in Österreich fühlen sich wohl  	Krankjammer-SPÖ soll die Frauen in Österreich fördern, nicht behindern	"Wien, 7. September 2006 (ÖVP-PK) ""Die Situation für die Frauen in Österreich hat sich nachweislich verbessert. Die Frauen fühlen sich wohl"", betonte ÖVP-Frauensprecherin Mag. Elisabeth Scheucher-Pichler zu den SPÖ-Frauenpolitikerinnen anlässlich des SPÖ-Bundesfrauenkongresses. Die gute und solide Arbeit der Bundesregierung habe viel erreicht: Die Einführung des Kinderbetreuungsgeldes für alle, die Sicherung der Pensionsansprüche durch die Pensionssicherungsreform sowie eine kostenlose, geschlechterspezifische Vorsorge speziell für Frauen sind nur einige Beispiele dafür. ****  "
