ots_id	source	target	stance	year	title	subtitle	text
OTS_20060929_OTS0071	1100000	2	-1.0	2006	"SJÖ: Schüssel zeigt mit ""Zwangsdeportations-Sager"" sein wahres Gesicht"	SJÖ ortet bei Schüssel skandalöse Anpassung an die Strategie der blau-orangen Koalitionspartner, mit fremdenfeindlichen Sprüchen von Sozialraub abzulenken	"Wien (SK) - ""Skandalös"" findet es der Vorsitzende der Sozialistischen Jugend Österreich (SJÖ), Ludwig Dvorak, dass Bundeskanzler Wolfgang Schüssel sich in der gestrigen TV-Konfrontation der Spitzenkandidaten damit brüstete, dass die Regierung 6.000 Menschen pro Jahr ""zwangsdeportiert"" habe. ""Mit dieser Ausdrucksweise zeigt der Noch-Kanzler in den raren Momenten, in denen er nicht schweigt, wie sehr er sich seinen blau-orangen Koalitionsfreunden angepasst hat. Die in den letzten Tagen geheuchelte Entrüstung der ÖVP über die ungeheuerlichen BZÖ-Sager zur Deportation ausländischer MitbürgerInnen, beschränkt sich offenbar darauf, dass Schüssel sich im Wettlauf um Fremdenfeindlichkeit überholt gefühlt hat."" ****  "
OTS_20021113_OTS0154	1100000	0	-2.0	2002	Eder: Neubeginn in der Verkehrspolitik notwendig, um dreijährigen Stillstand zu überwinden	<no subtitle>	"Wien (SK) ""Die SPÖ tritt für einen Neubeginn in der Verkehrs-und Telekompolitik nach drei Jahren Stillstand durch die schwarz-blaue Regierung ein"", sagte SPÖ-Verkehrssprecher Kurt Eder Mittwoch in einer Pressekonferenz. Die rasche Umsetzung des Lkw-Road-Pricings, die Umfahrung von Wien, die Errichtung der Nordautobahn und dass zwei Drittel der Verkehrseinnahmen in die Bahn und ein Drittel in den Ausbau des hochrangigen Straßennetzes investiert werden, nannte SPÖ-Verkehrssprecher Kurt Eder als die vorrangigen Ziele der SPÖ-Verkehrspolitik der nächsten vier Jahre. ****  "
OTS_20130919_OTS0197	1200000	1	-1.0	2013	Haubner zu Hundstorfer/Katzian: Flexibilisierung der Arbeitszeit hat nichts mit Erhöhung der Gesamtarbeitszeit zu tun	SPÖ kann mit Wahrheit nicht umgehen: Arbeitnehmer sind mit Stundenausmaß zufrieden, wollen Überstunden machen und wollen sich Zeit flexibel einteilen	"Wien, 19. September 2013 (OTS) - ""Die Flexibilisierung derArbeitszeit hat nichts mit der Erhöhung der Gesamtarbeitszeit zu tun.Es ist unfassbar, wie uneinsichtig die SPÖ eine Maßnahmeschlechtredet, die einen großen Fortschritt für Arbeitnehmer wieArbeitgeber bedeuten würde"", hält der Generalsekretär desÖsterreichischen Wirtschaftsbundes, Abg.z.NR Peter Haubnerkopfschüttelnd fest. ""Tatsache ist, dass die Mitarbeiter lautErhebungen mit ihrem Stundenausmaß zufrieden sind, dass sieÜberstunden machen wollen und dass sie sich wünschen, ihreArbeitszeit flexibler einteilen zu können. Doch SPÖ und Gewerkschaftkönnen mit der Wahrheit nicht umgehen und ignorieren die Wünscheihres eigenen Klientels, indem sie von 'unseriösen Studien undSuggestivfragen' sprechen. Bleiben Sie bei der Wahrheit - auch wennsie nicht das ist, was sie hören wollen"", appelliert Haubner an diebeiden Genossen Hundstorfer und Katzian. ****"
OTS_20080818_OTS0161	1200000	1	-1.0	2008	"VP-Walter ad Kopietz: ""Willkommen in der Wirklichkeit!"""	Ein Drittel der Gemeindebaumieter würde nicht mehr in den gleichen Bau ziehen	"Wien (OTS) - Als ""völlig an der Realität vorbei"" bezeichnet der Landesgeschäftsführer der ÖVP Wien, Stadtrat Norbert Walter, die heutigen Aussagen des SPÖ-Landesparteisekretärs Harald Kopietz: ""Willkommen in der Wirklichkeit, Herr Professor. Das bemühte Schönreden der prekären Situation in den Wiener Gemeindebauten kennen wir von den Sozialisten seit Jahrzehnten, richtiger werden ihre Argumente aber trotzdem nicht. Noch immer wird gerade von den Rathaus-Sozialisten Eigentum gegenüber Mietwohnungen stark benachteiligt. Von Konflikten in Sachen Lärm, Schmutz über die äußerst schlampige Arbeit der Hausbetreuung bis zur intransparenten Vergabe von Gemeindewohnungen: Das Sündenregister ist lange.""  "
OTS_20080922_OTS0213	1200000	2	1.0	2008	Huainigg präsentiert mit behinderten Kandidaten der ÖVP-Bundesliste Maßnahmenkatalog zur Behindertenpolitik - BILD	ÖVP-Sprecher für behinderte Menschen will Weiterentwicklung in den Bereichen Bildung, Arbeitsmarkt, Pflege, ethische Fragen und Selbstbestimmung sowie Gleichstellung	"Wien (ÖVP-PK) - Der ÖVP-Sprecher für behinderte Menschen, Abg. Dr. Franz-Joseph Huainigg, präsentierte heute mit behinderten KandidatInnen der ÖVP-Bundesliste und der Schriftstellerin Michaela König Anliegen und Forderungen für die nächste Legislaturperiode. ""Was Menschen mit Behinderung wirklich brauchen und wollen, wissen sie selbst am besten. Der ÖVP ist es daher wichtig, behinderten Menschen zuzuhören und sie in die Politik einzubinden"", so Huainigg am Rande der Pressekonferenz heute, Montag. ****  "
OTS_20130819_OTS0112	1200000	2	1.0	2013	Rauch: ÖVP hat die Konzepte für eine moderne Arbeitswelt!	ÖVP-Arbeitsplatzpaket für mehr Arbeitsplätze und mehr Wohlstand - SPÖ-Retro-Ideen sind Angriff auf Wirtschaft – ÖVP mit klarem Nein zu neuen Steuern und neuen Schulden	"Wien, 19. August 2013 (ÖVP-PD) ""Bundesparteiobmann Michael Spindelegger und die ÖVP haben die Konzepte für eine moderne Arbeitswelt. Die Sozialisten hingegen blasen mit ihren Retro-Ideen zum erneuten Angriff auf die heimische Wirtschaft und die Arbeitsplätze der Zukunft"", betont ÖVP-Generalsekretär Hannes Rauch zum heute vorgestellten Arbeitsplatz-Programm der ÖVP. ""Gerade die rote Hochburg Wien, wo die Arbeitslosigkeit mit voller Wucht zuschlägt, zeigt: Die Sozialisten werden nie verstehen, wie man Arbeitsplätze schafft"", hält der ÖVP-Manager fest. ""Die ÖVP weiß, wer Arbeitsplätze schafft. Liebe SPÖ, für euch nochmal zum Mitschreiben: Es sind die Unternehmen, die Arbeit schaffen, sicher nicht eure Plakate und Parolen!"" Rauch dazu: ""Unsere wichtigste Forderung: Keine neuen Steuern, denn damit vernichten wir Arbeitsplätze. Und auch neuen Schulden erteilt die ÖVP eine klare Absage"", unterstreicht Rauch. ""Michael Spindelegger will die Wirtschaft entfesseln und die Arbeitswelt flexibilisieren. Während die rote Ideen-Gruft in der SPÖ-Zentrale Arbeit nur plakatiert und unaufhörlich neue Steuern verlangt, hat die ÖVP Konzepte und Ideen, um Arbeit zu schaffen und so für mehr Wohlstand für alle zu sorgen. Wir wollen die Unternehmen stärken und die Haushalte entlasten"", stellt Hannes Rauch klar. ****   "
OTS_20021104_OTS0159	1200000	1	-1.0	2002	Mikl-Leitner: Gusenbauer mit dem knallroten Autobus direkt am Bürger vorbei	Wer Bezirkshauptmannschaften abschaffen will, hat mit Bürgernähe nichts am Hut	St. Pölten (NÖI) - Der SP-Parteichef Gusenbauer hat mit seiner Tour im knallroten Autobus eindrucksvoll bewiesen, wie man am Bürger direkt vorbeifahren kann. Anstatt sich nach den Wünschen und Anliegen zu orientieren, will die SPÖ eine der wichtigsten Bürgerservicestellen, nämlich die Bezirkshauptmannschaften abschaffen. Damit hat sie sich zum Bürgerfeind Nummer 1 gemacht. Von einem direkten Kontakt mit dem Bürger kann bei dieser Geisterfahrt eines Alfred Gusenbauer sicherlich nicht die Rede sein, so LGF NR Mag. Johanna Mikl-Leitner zur traurigen Bilanz der SPÖ-Tour.****  
OTS_20130927_OTS0229	1300000	3	1.0	2013	FPÖ: Kickl sieht Schönborn-Kritik als unangemessenes Politisieren in der finalen Wahlkampfphase	Wer sich zu den Gesetzen bekennen will, muss auch deren Vollzug zulassen	"Wien (OTS) - Die FPÖ weist die Kritik des Wiener Erzbischofs KardinalSchönborn an ihrer Haltung zur Asylpolitik zurück. ""Es ist einFaktum, dass die lasche Handhabe der Asylgesetze von kriminellenSchlepperbanden schamlos ausgenutzt wird, die immer mehr Menschenohne Aussicht auf Asyl ins Land holen"", erklärt FPÖ-GeneralsekretärNAbg. Herbert Kickl. Diese Probleme offen anzusprechen, sei ein Gebotder Stunde. Es sei ein Widerspruch in sich, wenn Kardinal Schönborneinerseits Gesetzestreue einmahne, seine Kirche aber gleichzeitigMenschen Unterschlupf biete, deren Asylgesuche bereits rechtskräftigabgelehnt wurden.  "
OTS_20130913_OTS0154	1100000	1	1.0	2013	Darabos und Rudas wünschen Barbara Prammer möglichst baldige und vollständige Genesung	Sozialdemokratische Familie steht in dieser schweren Lebensphase für Barbara Prammer voll und ganz hinter ihr	"Wien (OTS/SK) - ""Wir wünschen Barbara Prammer möglichst baldige undvollständige Genesung"", betonten SPÖ-Bundesgeschäftsführerin Laura Rudas und SPÖ-Bundesgeschäftsführer Norbert Darabos am Freitag nachBekanntwerden der ernsthaften Erkrankung der Nationalratspräsidentin.""Das Wichtigste ist, dass sie sich jetzt voll und ganz um ihreGesundheit kümmert"", erklärten Rudas und Darabos gegenüber demSPÖ-Pressedienst. ****  "
OTS_20060907_OTS0272	1200000	1	-1.0	2006	Brinek: Wenn es nach Broukal geht, ist der Ärztenachwuchs in Westösterreich nicht länger gesichert  	Safeguard-Regelung soll Homogenität des österreichischen Bildungswesens sowie die Gesundheitsversorgung in Österreich gewährleisten	"Wien, 7. September 2006 (ÖVP-PK) ""Josef Broukal würde mit seinem Vorschlag erreichen, dass die Zahl der Deutschen an der MedUni Innsbruck um 75 Prozent erhöht wird"", erklärte heute, Donnerstag, ÖVP-Wissenschaftssprecherin Dr. Gertrude Brinek. ""Gleichzeitig würde die Zahl der österreichischen Studierenden um 20 Prozent sinken, wenn - wie von Broukal vorgeschlagen - 60 Deutsche statt in Wien in Innsbruck und 60 Österreicher statt in Innsbruck in Wien studieren"", so Brinek weiter. ****  "
OTS_20060912_OTS0086	1100000	0	-1.0	2006	Bures: Keine Geldzuwendungen über Flöttl an SPÖ	"""Üble Vorgangsweise der ÖVP"""	"Wien (SK) - Auf das Schärfste wies heute SPÖ-Bundesgeschäftsführerin Doris Bures Behauptungen von Investmentbanker Flöttl zurück, es habe von seiner Seite Geldzuwendungen an die SPÖ gegeben. ""Es hat niemals Geldzuwendungen von Flöttl über niemanden an die österreichische Sozialdemokratie gegeben"", betonte Bures im ORF-""Morgenjournal"" am Dienstag. Bures sprach von ""üblen Methoden der ÖVP"", die sich vor dem Wahlausgang am 1. Oktober fürchte. Auch Ex-Bundeskanzler Franz Vranitzky stellte richtig, dass es auch über ihn keine Geldzuwendungen von Flöttl an die SPÖ gegeben habe. ****  "
OTS_20080823_OTS0033	1300000	3	1.0	2008	Umfrage sieht HC Strache als klaren Sieger des gestrigen TV-Duells	<no subtitle>	Wien (OTS) - Eine Umfrage des Klagenfurter Humaninstituts hat klar ergeben, dass FPÖ-Bundesparteiobmann HC Strache klarer Sieger des gestrigen TV-Duells war.  
OTS_20021029_OTS0015	1200000	1	-1.0	2002	VP-Marek zu SP-Gusenbauers Kindergartenmilliarde: undifferenzierte Ideologiekeule	Bedürfnisorientiertes Angebot für Kinderbetreuung anstatt Kindergartenzählplätze	"""Um die Vereinbarkeit von Beruf und Familie für Mütter und Väter zu verbessern, müssen individuelle und alternative Kinderbetreuungsangebote stärker forciert werden"", stellte heute Christine Marek, stellvertretende Landesparteiobfrau und Nationalratskandidatin der Wiener Volkspartei, in Richtung von SP-Gusenbauer fest: ""Die Wiedereinführung der Kindergartenmilliarde zur Erbauung von Kindergärten geht dabei am qualitativen Bedarf vorbei. Hier wird wieder einmal undifferenziert die Ideologiekeule der SPÖ geschwungen, wonach den Eltern mit Einheitsbetreuung die Wahlfreiheit von individuell gestaltbaren Betreuungsalternativen genommen werden soll."" ****  "
OTS_20080824_OTS0041	1100000	2	-1.0	2008	Niederwieser: ÖVP-Bildungspolitik gefährdet die Gesundheit der Kinder	<no subtitle>	"Wien (SK) - ""Jetzt haben wir es leider scharz auf weiß: Die Bildungspolitik der Schüssel-Gehrer-Zeit (ÖVP-Chef Molterer war damals Klubobmann) gefährdet die Gesundheit unserer Kinder"", kommentierte SPÖ-Bildungssprecher Erwin Niederwieser den gestern veröffentlichten Bericht des Rechnungshofes über die Bewegungserziehung in den Schulen. ""Zwar wäre es verfrüht, zwischen dem mageren Abschneiden bei Olympia in Peking und den Kürzungen im Turnunterricht im Jahr 2001 einen direkten Zusammenhang herzustellen, aber wenn Spitzensport ohne Breitensport auf Dauer nicht denkbar ist dann hat uns diese finstere Zeit der österreichischen Bildungspolitik die eine oder andere Medaille gekostet"", stellte Niederwieser am Sonntag gegenüber dem SPÖ-Pressedienst fest.  "
OTS_20021119_OTS0158	1100000	0	-2.0	2002	Unter www.wien.spoe.at: Audio-OTS von Bürgermeister Michael Häupl	<no subtitle>	"Wien (SPW) Unter www.wien.spoe.at stellt der Pressedienst der SPÖ Wien in Kürze einen O-Ton vom Wiener Bürgermeister Michael Häupl zum Thema ""Wolfgang Petritsch - der wesentlich bessere Außenministerskandidat"" im ""Medienservice"" als Download kostenlos zur Verfügung. (Schluss) tr  "
OTS_20080905_OTS0177	1200000	0	-2.0	2008	FCG-Schnedl: Sei die Veränderung, die du dir für die Welt wünscht	20. Konferenz über gewerkschaftliche Zusammenarbeit in Europa (KGZE) startet im steirischen Schloss Seggau	"Wien (FCG) - ÖGB-Vizepräsident Dr. Norbert Schnedl, Vorsitzender der Christgewerkschafter, konnte neben dem Hausherrn, Diözesanbischof Dr. Egon Kapellari, zahlreiche Ehrengäste im Schloss Seggau begrüßen. ""Bei der 19. KGZE in Budapest haben wir die ""Budapester Thesen"" formuliert. Diese theoretischen Überlegungen wollen wir in diesem Jahr auf eine praktische Ebene herunterbrechen. Das Schloss Seggau ist dafür ein ganz besonderer Ort, nämlich die Drehscheibe für Mittel- und Osteuropa"", so ÖGB-Vizepräsident Dr. Norbert Schnedl, Vorsitzender des ÖZA, bei seiner Begrüßung.  "
OTS_20060922_OTS0147	1400000	2	-1.0	2006	"Aviso Termin Einladung Grüne/Das Zelt: ""Mein Leben mit Stenzel"" - Kabarett mit Ron Schmutzer"	23.September, 18.00 Uhr	"Wien (OTS) - Ein Gustostückerl der besonderen Art findet Samstag, den 23.9. um 18.00 Uhr im ""Das Zelt"" bei der Oper (Karajanplatz) statt. Ronald Schmutzer, langjähriger Klubobmann der Grünen im 1.Bezirk, präsentiert sein Kabarettprogramm ""Mein Leben mit Stenzel"".  "
OTS_20080822_OTS0107	1400000	0	-2.0	2008	Grünewald: Lob und Kritik zu Alpbacher Technologiegesprächen	Rasch handeln, um nicht eine Generation junger WissenschafterInnen zu verlieren	Wien (OTS) - Der Wissenschaftssprecher der Grünen, Kurt Grünewald, zeigt sich erfreut über die Initiative des Wittgenstein-Preisträgers und Mathematikers Peter Markowich, der die mangelnden Entwicklungsmöglichkeiten des wissenschaftlichen Nachwuchses kritisierte.  
OTS_20130914_OTS0033	1500000	2	-1.0	2013	BZÖ-Petzner: Zensurversuche und Proporzpläne der ÖVP im ORF verhindern!	"Petzner bietet Kopf Twitter-Einschulung an und nennt dessen Pläne ""verfassungswidrig"""	"Wien (OTS) - ""Das erinnert an die düstersten Zeiten des rot-schwarzenProporzes und beweist einmal mehr, dass die ÖVP zwar die Zukunftplakatiert, aber politisch in der Vergangenheit lebt"", kommentiertBZÖ-Mediensprecher NRAbg. Stefan Petzner Pläne der ÖVP, nach der Wahleine Doppelspitze im ORF zu installieren - ""schön rot-schwarzaufgeteilt, wie in den Sechzigerjahren"". Das BZÖ lehne solchegestrigen Pläne entschieden ab, und werde gegen jede Gremienreformankämpfen, die keine Verschlankung, sondern die Einzementierung derrot-schwarzen Machtverhältnisse im ORF zum Ziel habe. Petzner siehtüberdies durch den Vorstoß der Altpartei ÖVP die Notwendigkeit einervölligen Entstaatlichung des ORF bestätigt, wie sie das BZÖ fordert.Petzner: ""Nur wenn der Staat aus dem ORF draußen ist, ist auch dieParteipolitik endlich draußen.""  "
OTS_20060925_OTS0148	1100000	0	-1.0	2006	"Sozialhilfe - SP-Klicka: ""Mangelnde Sozialkompetenz der Wiener ÖVP wird immer deutlicher!"""	Wien bietet eine große Zahl an sozialen Leistungen, stärkste Erhöhung der Sozialhilfe in Wien	"Wien (SPW-K) - ""Von einem Wiener Gemeinderat wäre eigentlich zu erwarten, dass er wichtigsten Maßnahmen der Stadt im Sozialbereich kennt, allerdings ist die mangelnde Sozialkompetenz der ÖVP nichts Neues"", reagierte heute die Vorsitzende des Wiener Sozial-Ausschusses, Marianne Klicka, auf Aussagen von VP-Gemeinderat Walter. ""Tatsache ist, dass Wien mit 1. April 2006 die Sozialhilfe um durchschnittlich 5,2 Prozent pro Monat angehoben hat: Diese Erhöhung ist die stärkste Erhöhung der Sozialhilfe in ganz Österreich!""  "
OTS_20130829_OTS0097	1100000	3	-1.0	2013	SJ-Hanke: FPÖ von Neonazis und Rechtsextremen durchdrungen	Der Skandal um die FPÖ setzt sich fort	"Wien (OTS) - ""Der Skandal um die FPÖ setzt sich fort"", so kommentierte Marina Hanke, Vorsitzende der SJ Wien, die neuerlichen Meldung im heutigen News über die Facebook-Gruppe ""Wir stehen zur FPÖ"". ""Trotz der Enthüllungen wurden kaum Postings gelöscht und es wurde und wird weiterhin gegen Minderheiten gehetzt. Die Recherchen der Gruppe ""Heimat ohne Hass"" beweisen im aktuellen News, dass FunktionärInnen der FPÖ aktive Mitglieder der Hetz-Facebookgruppe sind. Und die verbreiten weiterhin auf Facebook ihre rechtsextreme und neonazistische Propaganda, jetzt offensichtlich in der neuen Gruppe ""NSA Austria"". Und es steht die Frage im Raum, ob das alles nicht in Wahrheit im Wissen und mit der freundlichen Unterstützung von Strache und Co. Passiert. Die gesamte FPÖ-Spitze ist in Wahrheit rücktrittsreif.""   "
OTS_20060907_OTS0074	1500000	3	-1.0	2006	Scheuch: Strache wird immer mehr zum Handlanger der Linken	Rest-FP-Chef will nun sogar SPÖ-Minderheitsregierung unterstützen!	"Wien (OTS) - ""Die Ankündigung von FPÖ-Strache, nach der Wahl eine Minderheitsregierung mit einem SPÖ-Bundeskanzler unterstützen zu wollen, beweist, dass Strache immer mehr als Handlanger der Linken agiert"", so heute BZÖ-Bündnissprecher NAbg. DI Uwe Scheuch in einer Reaktion auf die gestrige ORF-""Konfrontation"" mit Strache und SP-Chef Gusenbauer.  "
OTS_20130925_OTS0123	1200000	1	-1.0	2013	Klikovits: Handlungsbedarf für SPÖ-Minister!	ÖVP-Wehrsprecher ortet soziale Kälte bei Hundstorfer, Klug und Heinisch-Hosek	"Wien (OTS/ÖVP-PK) - ÖVP/Bundesheer/Zeitsoldaten/KlikovitsDringenden Handlungsbedarf sieht ÖVP-Wehrsprecher Abg. Oswald Klikovits für die SPÖ-Minister Hundstorfer und Klug, aber auch fürdie für das Beamten-Pensionsgesetz zuständige MinisterinHeinisch-Hosek, in der Frage der Pensionszeiten für Zeitsoldaten.""Dass gerade Minister der SPÖ, die sich ja die soziale Gesinnung sogerne auf ihre Fahnen schreibt, bei der pensionsrechtlichenAbsicherung von Zeitsoldaten wegschauen und untätig bleiben, ist einBeweis für soziale Kälte und rote Unverlässlichkeit"", so Klikovitsheute, Mittwoch.  "
OTS_20080910_OTS0243	1900000	1	-1.0	2008	LIF-Schaffenrath zu Schmied und Hahn: Endlich handeln!	LIF-Bildungssprecherin kritisiert in Anbetracht der OECD-Studie Schönfärberei der großen Koalition und fordert endlich echte und faire Reform	"Wien (OTS) - ""Die Minister Schmied und Hahn betreiben Realitätsverweigerung, wenn sie die alarmierenden Ergebnisse der OECD-Studie schön reden wollen"", kritisiert LIF-Bildungssprecherin Maria Schaffenrath. ""Die große Koalition hat nichts Handfestes gegen die Ursachen des schlechten österreichischen Abschneidens zu Wege gebracht und trotzdem behaupten die zuständigen Minister, die Richtung würde stimmen?"" so die Liberale. Die Studie hätte den Handlungsbedarf unbestreitbar aufgezeigt, betont Schaffenrath: ""Das Liberale Forum fordert schon seit den 1990ern die entsprechenden Maßnahmen, um die krassen Probleme und Ungerechtigkeiten im Bildungssystem zu bekämpfen. Wenn SPÖ und ÖVP jetzt nicht endlich reagieren, statt einander zu blockieren, werden wir bei der Akademikerquote im europäischen Vergleich vom drittletzten auf den letzten Platz zurückfallen.""  "
OTS_20080924_OTS0389	1500000	0	1.0	2008	Westenthaler: BZÖ setzt Halbierung der Mehrwertsteuer auf Medikamente durch	<no subtitle>	"Wien (OTS) - Der BZÖ-Antrag auf Halbierung der Mehrwertsteuer für Medikamente von 20 auf 10 Prozent wurde soeben mit den Stimmen von SPÖ und ÖVP beschlossen. Dazu BZÖ-Klubobmann Abg. Peter Westenthaler: ""Das ist ein guter Tag für Kranke aber auch für ältere Menschen und Pensionisten, die auf Medikamente angewiesen sind, denn für sie werden die Kosten künftig spürbar weniger ausmachen.""  "
OTS_20021027_OTS0071	1100000	1	1.0	2002	SPÖ-Parteitag: Gusenbauer erhält bei Vorstandswahlen 99,6 Prozent	Ergebnis der Wahlen zum SPÖ-Bundesparteivorstand	Wien (SK) Der SPÖ-Bundesparteivorstand wurde am Samstag beim Bundesparteitag der SPÖ gewählt. Alle KandidatInnen der SPÖ erhielten zumindest 98,7 Prozent. Auf SPÖ-Vorsitzenden Alfred Gusenbauer entfielen 545 der 547 Stimmen, das sind 99,6 Prozent. ****  
OTS_20080923_OTS0309	1200000	1	-1.0	2008	Karl: Hat Berger gegen ihr eigenes Gesetz verstoßen?	Berger stets auf der VIP-Tribüne - auf eigene Kosten oder auf Einladung?	"Wien, 23. September 2008 (ÖVP-PK) 'Hat Justizministerin Berger etwa gegen ihr eigenes Gesetz verstoßen?"", fragt ÖVP-Abgeordnete Dr. Beatrix Karl in Bezug auf den ÖVP-Initiativantrag zur Entschärfung der Antikorruptionsbestimmungen, den die SPÖ ablehnt. 'Berger scheint selbst das größte Problem zu haben, sich an das Antikorruptionsgesetz zu halten, da sie offenbar Einladungen auf VIP-Tribünen annimmt', betont Karl und verweist als Beispiel auf einen Artikel in der Zeitschrift 'News' nach dem Ländermatch Österreich-Frankreich. 'Laut Bergers eigenem Gesetz wäre es gesetzeswidrig, wenn sie diese Karten auf eine Einladung hin angenommen hätte und sie nicht selbst gekauft hat', so Karl abschließend. ****  "
OTS_20021120_OTS0201	1400000	3	-1.0	2002	Öllinger: Haupt hat sich endgültig als Anti-Europäer geoutet	Unverständlich, warum Schüssel schwarz-blau Option noch immer nicht ausschließt	"Wien (OTS) ""FP-Spitzenkandidat Haupt hat sich heute einmal mehr als Gegner der EU-Erweiterung offenbart. Offenbar schwimmen der FPÖ die Felle davon und deshalb findet Haupt täglich neue Gründe, warum die EU-Erweiterung verschoben werden soll. Angesichts dieser Aussagen Haupts ist es völlig unverständlich, daß ÖVP-Obmann Schüssel eine Wiederauflage von Schwarz-Blau nicht kategorisch ausschließt"", kritisiert der stv. Klubobmann der Grünen, Karl Öllinger.  "
OTS_20080828_OTS0231	1100000	2	-1.0	2008	"Krainer: ""Endlich will auch ÖVP etwas gegen die Teuerung unternehmen"""	"Krainer bekräftigt Forderung nach 5-Punkte-Programm - ""Faymann-Initiative sozial gerecht, treffsicher und leistbar"""	"Wien (SK) - ""Es ist hoch an der Zeit, dass die ÖVP nach monatelanger Tatenlosigkeit auch etwas gegen die Teuerung unternehmen will"", stellte SPÖ-Finanzsprecher Jan Krainer am Donnerstag gegenüber dem SPÖ-Pressedienst fest. Die heute von der ÖVP signalisierte Bewegung bei der Erhöhung der Familienbeihilfe auch für unter Sechs-Jährige und der Hacklerregelung sei als erstes positives Zeichen zu werten. ""Allerdings müssen noch weitere Schritte folgen. Das sind wir der Bevölkerung schuldig"", betonte Krainer. ****  "
OTS_20130829_OTS0203	2400000	2	-1.0	2013	NEOS Aktion zum ÖVP- Parteispendenskandal - BILD	"Meinl-Reisinger: ""Spindelegger sieht nichts, hört nichts und sagt nichts"""	"Wien (OTS) - NEOS hat heute mit einer Straßenaktion auf den aktuellen ÖVP-Parteispendenskandal aufmerksam gemacht. Sie positionierten sich mit Politiker-Pappfiguren vor der ÖVP-Zentrale. Drei Pappfiguren stellten den ÖVP-Chef Michael Spindelegger dar. Sie zeigten ihn einmal mit zugehaltenen Augen, einmal mit zugehaltenen Ohren und einmal mit zugehaltenem Mund: ""Der ÖVP-Chef sieht nichts, hört nichts und sagt nichts. So geht die Führung der ÖVP also mit Korruptionsvorwürfen um. Die ÖVP muss sofort alles offenlegen, die Menschen wollen den ganzen Eisberg sehen, nicht nur die Spitze"", so die NEOS Wien Spitzenkandidatin Beate Meinl-Reisinger. ""Wir fordern Transparenz. Und zwar jetzt. Gerne geben wir NEOS den Regierungsparteien Nachhilfe, wie transparent eine Partei sein kann.""   "
OTS_20130824_OTS0035	1500000	1	-1.0	2013	"BZÖ-Widmann:"" Wirtschaftsstandort Österreich durch SPÖ und ÖVP am Sand"""	Mediale Schlammschlacht von SPÖ und ÖVP über Wirtschaftsstandort schadet Österreich	"Wien (OTS) - ""Durch den konturlosen Faymann-Spindelegger-Kurs der letzten Jahre ist der Wirtschaftsstandort Österreich am Sand, denn er wurde von SPÖ und ÖVP weder gestärkt noch zukunftsfit gemacht"", stellte heute BZÖ-Bündnissprecher Abg. Mag. Rainer Widmann zu den neuerlichen gegenseitigen rot-schwarzen Schuldzuweisungen fest. ""Es ist Realität, dass Österreich permanent im internationalen Standortwettbewerb an Boden verliert. Anstatt Österreich wieder an die Spitze zu bringen, streiten SPÖ und ÖVP und das ist für den Wirtschaftsstandort nicht gerade förderlich"", so Widmann weiter.   "
OTS_20130919_OTS0214	1600000	0	-2.0	2013	Team Stronach beantragt strengere Kontrolle über die Finanzen der NÖ Landtagklubs	Mehrheit von ÖVP, SPÖ, Grüne und FPÖ verhindert Diskussion über mehr Kontrolle	"St. Pölten (OTS) - ""Es sollen strengere Regeln für die Finanzierungder NÖ Landtagsklubs eingeführt werden"". So lautet der Kernsatz einesAntrages, den heute das Team Stronach im NÖ Landtag eingebracht hat.Aber keine der anderen vier Fraktionen - ÖVP, SPÖ, Grüne und FPÖ -unterstützte diesen Antrag.   "
